Actual,Predicted
903.2,1380.5050644151142
2523.3,2170.855904849859
3589.5,3096.568153131646
2729.8,2743.5796722186005
2951.1,2562.5310269306738
4098.9,3606.5619412100295
3732.6,3393.4202830617232
8257.9,8363.801976742421
10409.4,10433.262892950816
5953.4,6098.823355347291
1636.2,1700.670169565603
10185.7,10786.048424985924
3157.5,2416.6429359358826
9239.7,9402.73371320552
3299.9,2694.824836526832
11336.1,11337.323906366533
3841.8,3548.765215114103
4459.6,4678.833412839036
1046.9,1407.9800373977432
9925.2,10973.064094953175
11560.5,11674.658769213182
3093.4,3252.6625545847437
13259.3,11872.919174318662
5166.2,4594.528810305719
1685.3,1643.4425434572422
1515.3,1918.591011305174
7899.6,7332.988976899558
10909.1,11725.118673226209
2360.7,1774.6686968416852
655.9,470.54011505496055
3047.6,2945.9077559727684
2386.8,2705.180530578169
4136.8,3745.0823215003566
1741.0,1335.5705614036142
5163.9,5272.456491322033
4727.8,5189.1061974421555
599.3,1135.9588753335502
2694.7,2909.509680126919
1883.6,1117.0651518510094
1407.5,1427.3129828146575
4153.0,3689.7798649417327
3299.1,3171.2802290086493
9416.2,9729.340545137116
1583.3,1927.6376405126375
8529.9,8598.484726702964
9724.2,9733.455365285126
7960.6,7690.930779440643
7316.7,7190.134786955279
10675.2,10487.433170007944
2127.2,2628.374419745591
7650.9,8711.436616133253
2486.0,2026.0841475539728
3463.1,3664.0253684314757
2511.8,2967.5069607110436
2247.5,2134.0373543566184
2164.3,2289.390350209813
8779.6,9059.406841557584
1191.1,662.0828864164014
1105.9,1127.5616614017144
1334.5,1576.9143865348615
9010.6,9560.09364460577
11499.3,10124.377772021131
8928.4,9255.196452298924
1300.5,1512.9029302643994
2760.2,3194.0185851955994
3207.4,3109.982525439418
8371.7,8813.298224428052
729.6,1156.3338152539018
1131.8,1825.465151874474
2912.2,2563.8726241886707
10735.6,10474.867851269979
1891.0,1668.12805406374
8025.5,8522.975603916298
3758.0,3431.869607568553
7954.9,7701.983246848942
3393.8,3804.253480949332
4497.8,4500.041097427742
1558.0,1428.282615027516
1071.5,1024.400080314177
1430.2,1025.658142253962
6075.1,5981.148796750867
3070.1,3072.388679091944
1289.6,1331.7294151591868
2663.4,2955.0874427218896
517.3,698.0788321178716
8209.4,8744.951224715196
1439.6,1438.2126231376988
1776.9,1773.988643636958
2061.1,2020.4922574401517
6437.6,6315.3537362128645
1328.7,1529.0803357046334
3941.8,3709.7071256729632
4061.3,3593.528658202451
3823.2,3655.5590667777087
2077.2,2486.6590979343255
1369.6,1420.9993666182945
1826.5,1998.0783084279701
3921.1,3649.6663940682283
1329.6,1295.0058576683168
11075.4,11403.724535390875
1279.2,1369.8414844424206
6359.6,6221.651453561071
11584.5,11285.36355287258
2296.2,2600.107519522493
3949.3,3725.1019850159737
11743.2,11174.869946427405
2542.2,2403.7855758029127
665.0,1167.817187877432
2336.7,2389.5812047298623
10937.7,11177.190974978754
9855.2,9880.948578066595
2936.6,3622.12312068356
2802.3,2914.693809247876
3633.0,3591.680991133626
3223.9,2827.161838069742
4467.8,4369.511859970889
3668.7,3781.3138137128644
3476.7,3484.881678765183
1435.1,1223.922177393406
16137.6,16487.973155343054
641.1,655.469455997847
10536.6,10836.063539684774
2554.7,2451.527992467405
4013.9,3681.312687171574
1499.4,1743.1816550682506
4612.1,4804.571673417779
2153.8,2088.400035177716
12225.8,11345.520050876215
2070.6,1996.235117387385
5235.3,6326.336208228657
8884.8,10336.589255595123
2631.8,2379.340419711263
493.5,1204.1240167062879
1823.6,1749.467825667476
430.7,173.59303237145832
2473.5,2274.5013009993218
3009.7,3226.2085581638476
2377.5,2658.208326074013
1125.1,1108.7956586393138
3690.7,3675.981240922536
4211.6,3626.9697792754832
11315.8,10950.429357848998
4051.3,3285.001649472988
2811.3,2445.319568783694
13194.5,11967.46712672055
10869.5,10089.106023208029
6701.4,6469.095738785831
1010.6,834.7939199319317
2539.3,2564.9702251545477
6843.5,6746.055043000577
3573.4,3531.8051599334667
3984.4,3431.905205683035
2648.8,2876.047445978833
1885.1,1774.856622491914
3747.6,3540.1773340499003
7661.0,7195.519809682062
6604.1,6855.374568757217
12070.3,11552.895908189466
937.3,962.2004277961478
873.6,672.0439886766562
628.9,677.6976623750834
11396.8,12004.02410572333
10653.6,11461.592112273816
2834.3,2564.0030595386725
7522.5,7171.7555556618845
3685.4,3665.1732393838556
3550.4,2985.3125526704844
8120.4,7874.7873362992195
12280.5,11791.606360085507
877.3,615.4879674954373
3560.3,3748.1696957172917
4038.8,4121.195126933535
7681.6,8369.449492616195
3462.8,3335.4372158778806
4894.6,5185.705599367177
6933.0,7098.9544703357915
1459.8,1536.7622143468561
11154.1,10366.315860835233
1756.7,1648.410872086979
3345.7,3975.930184254388
8488.4,8455.281131352147
5824.8,7458.2829397988135
2555.5,2363.6870258904473
3488.1,3185.1676031265033
1602.9,1991.4977897374865
3402.2,3464.431472148406
2275.4,2248.9269112566053
322.2,653.1732155526497
2058.5,2255.2218853978648
425.8,754.3623708154282
2380.2,2192.725431114466
2237.4,2306.5856481480387
2552.7,2426.5002308749918
3207.9,3610.0172019078836
5870.4,5946.206353570649
4451.7,4032.6813430059356
3738.9,3620.923494772296
11794.2,10638.023967129027
1362.9,1410.4312527936218
3646.6,3634.185789083722
3238.6,2549.1942968570474
7663.8,7808.881309563667
2752.7,2575.8934821031817
1186.1,963.5140975269424
10873.1,10175.697712446849
1204.1,1180.6751329327253
3514.1,2713.5388601350805
8630.4,9369.680603638606
468.2,402.91256930923737
1915.9,1930.6223444791485
3521.5,3672.336357903865
11514.7,12015.855162484479
9702.3,9649.180969942792
7631.8,8328.09678669835
3118.1,3443.7677076877826
930.7,766.9650953866385
3658.1,3694.737208512912
2677.0,3018.7016273179997
3434.8,3439.809755368691
2589.4,2985.7416135399344
2024.2,2011.0496224303588
3524.9,3458.4803172676566
4998.2,5946.8089907258345
663.5,798.2586885097207
11039.5,10756.093441941362
976.5,1044.091771107729
3162.4,3557.23548580074
1976.4,2098.9088679312936
837.9,496.64796668690724
1962.8,1857.3599302067105
12009.6,11882.414494836232
4618.2,4253.219377997239
2644.0,2822.7850137884107
988.1,907.844481086513
8687.3,9210.941863080045
9213.1,9323.042871623178
432.2,1112.5997666386338
2220.5,1973.0786362286399
9034.4,9106.199884598487
2368.1,2541.352835463311
2216.7,2179.1799776179923
4369.9,4132.367426165505
1444.5,1588.5989797355232
1796.3,2062.4068578448005
4155.0,4402.090454204323
11002.2,10650.305848392944
11480.8,10569.934754334792
7628.6,8651.803168778637
3811.5,2769.7889965350714
6878.9,6988.5402962699245
2847.4,2785.0603250646473
904.4,1213.3481655413652
1583.7,1532.8192787305834
3589.2,4129.949200664685
9384.4,8609.803450387004
1130.3,1463.408777888233
13192.0,11790.79819495306
3201.2,2874.535515427715
3898.2,2613.4083076767038
10761.0,11402.699552850589
751.7,702.7494531946522
2938.7,2928.1472428331126
2132.3,2190.6568058488574
3213.2,3109.1667838633384
536.9,381.4872687516927
203.9,325.864841784738
3581.5,3427.9544242509382
3564.8,3528.0804139041084
3712.6,3283.542153126802
7164.6,7668.590825048881
1301.0,1369.30551399047
3564.9,2817.6451366539786
9991.9,9965.381767656881
2170.4,1999.6851029405607
8807.9,8889.866599850991
10229.6,10294.489513189323
3943.4,3769.8657927613913
3297.4,3134.5541162790705
2132.7,2411.553525883306
3592.0,3449.6531913324816
18261.3,17885.908987923896
2433.8,2507.2698469844127
945.5,1111.3935605047973
685.3,520.7281787372212
11676.2,11585.78205622799
10246.4,10411.358842303156
7663.3,8240.688863572135
3891.9,3624.845409654323
3700.2,3742.3007986068933
10994.2,10374.635977175227
2181.8,2291.041768788893
3374.2,3524.7825158116266
4296.0,4157.510529152316
3898.7,3216.439834243918
1306.3,1317.0715910138479
4469.0,4258.871662378509
4323.1,3968.331132286543
892.0,567.3160386879263
2509.5,2748.9434647525577
6797.6,6415.3233911773805
1507.4,1961.5163449317424
7131.7,7407.500373476034
4662.2,4919.052564690146
11074.2,11661.967010175105
382.3,1372.3375070771526
6644.7,6289.928967556591
3814.6,3986.9882694681964
10670.7,11383.327736518544
106.3,21.819133763341597
1377.7,1258.1318385531868
3845.6,4034.7306050908755
2645.4,2440.8421544542744
6286.5,6166.253793399019
1196.2,1178.1529368547435
11898.1,10913.507670128596
4178.3,3968.2102050785998
1655.3,2065.7875188314665
9732.6,9786.25844673045
1780.0,1951.1857216424632
4069.1,4358.140006560914
369.6,605.3915038582727
7081.4,7783.315507252986
8383.2,9000.361654634582
1603.8,1609.2927715089554
469.8,603.0803927271354
2061.1,1871.6448541810187
1453.8,1776.8704276944645
10985.9,10731.226620873635
9408.9,9820.151793315405
3879.9,3946.009442869481
1699.7,1466.1767485313849
2676.1,2598.250118944803
3461.1,3569.328888171245
2767.6,2627.305186864638
1742.3,1680.4937751618872
1498.2,1708.1985600099379
3265.3,3588.009868439238
1604.2,1916.4610409117395
894.9,1075.9440662001525
1181.0,1370.6544014115661
4284.1,4239.158336668415
3863.8,3536.4990049953285
2769.3,2492.6619257734365
3877.0,3225.6810724877378
487.0,717.1661656340821
7271.9,6827.001153454208
2401.1,2311.8824521737715
2951.6,3189.0805591732005
2785.6,2665.9328526060654
1371.7,1199.3818247370746
340.4,1366.337447312786
1688.4,2039.3247471748127
1298.1,1321.4709342020597
3333.6,3157.461523046519
8953.7,8697.309607323661
2627.1,2534.4335082879206
7707.4,7682.102027994779
3114.1,3274.576198845587
8587.0,9159.811720528896
2665.7,2855.4483245397296
3982.9,3482.128675741298
4501.3,5023.632507488854
9395.6,9239.272334827687
718.7,779.1472651795866
8591.2,9097.805178888864
1308.0,1328.168528514887
3537.9,3430.4698224848926
6405.2,6942.393130889186
10630.5,11370.410235545389
3634.7,3551.4402318990415
11549.8,11747.755055186537
11667.5,10405.887205972971
3731.4,3039.209036302238
3383.2,3652.992101421778
2388.4,2281.5271894049165
3590.5,4460.292317619995
1366.8,1688.7564746722364
11939.0,10997.881034666347
11439.2,11343.950957190997
743.9,1319.770111942884
3522.3,3214.4706312838334
3129.2,2909.283710919737
3498.5,3414.7496484571984
9654.8,9636.546509097965
1513.2,1732.516022387843
11675.6,10570.412732914288
3959.2,3758.736675362403
10621.6,10813.487975072721
3905.0,3541.7099171432874
3766.0,3705.475436610761
631.5,368.6029292691055
7310.0,8035.642530425475
1036.7,1094.826922566086
914.5,495.91122490298767
2109.0,1850.5605561083157
1407.3,1367.9420308221106
1857.4,1879.2593407554468
1730.7,1669.7094247521109
612.6,487.6674848137209
1919.7,2441.9579717861798
9075.7,8399.144422479405
11594.4,11080.232586257736
10927.9,11360.281254488038
1428.9,1524.261818360459
1506.8,811.3103127183949
4570.1,4602.0121439059385
7730.2,8297.158774262318
2769.6,2647.7155260950767
3067.5,3199.243473608929
11235.7,9991.556667853883
1337.9,1543.8498380206383
3890.9,3696.505216238331
8024.9,8616.458742171259
2351.0,2440.4840897945996
2757.3,2608.7435406200766
7943.8,8217.955908802624
10772.0,10960.046011259774
1631.4,2179.9321733437628
2592.4,2289.8609103414437
1643.0,1803.9958196038297
2777.8,2345.161289023594
3752.6,3501.3001293075595
11473.6,11934.993425602466
8983.2,9184.138120293088
1230.5,1482.0052109209955
2572.2,2445.9298965694124
3429.5,3537.5240217747723
3840.0,3234.5721466676714
2618.7,2430.464808655446
1742.6,1734.9128122069033
15367.4,16992.763520049593
8582.6,8576.46814985046
3676.4,3668.268552424919
11621.5,11793.143515210942
10986.5,11882.095780483907
3008.6,2870.5688643322883
2780.0,2954.889348849605
3690.8,4122.924334828025
10285.1,10254.743962219387
3089.2,2565.2566888500896
9772.9,10212.219276868907
2972.3,3347.9431581788867
1578.1,1680.2511129200957
9631.4,9436.283457460488
3758.9,3787.459070682302
7157.4,6346.547678087512
7135.0,7251.197352770449
3579.5,3116.133244365019
3185.0,2586.9520336222577
2853.7,2737.3133934597226
7327.7,6806.6525763418995
2666.6,2870.029572028152
2283.6,2264.8762745817166
1682.5,1504.5569797167645
10608.7,10328.873806858765
7588.1,7530.995298006013
11928.5,10388.490945279287
7167.2,6820.929951242719
7934.6,7530.573214811297
3258.1,3299.1745728077167
3973.4,3775.746005087576
10203.4,10092.444435167208
3044.5,2936.88161961514
7632.7,7950.354933428456
2920.2,2880.0276457124364
2870.8,2267.880735058834
8701.2,9179.793452733104
1398.7,1497.8189723890482
1758.2,1640.2345320342374
1315.9,1102.143736283042
3801.0,3678.3742368415787
7471.4,7903.944428206125
1789.5,1548.392222806122
7955.0,8083.7870012150615
1377.3,1501.1547754196745
2803.4,3118.090746747979
8671.2,9029.549719632598
2998.7,2988.2669484724265
1879.2,1982.3770528424157
2538.7,2060.3977152871175
8248.6,9155.599415421713
462.3,330.5767091698017
5174.4,4686.713674297522
1994.7,2232.410926683815
7536.2,8111.849227663852
2122.6,2196.2241917368465
9393.1,8691.93545541743
10507.3,10069.769818830502
1341.5,1648.5383667963997
1477.1,1435.9218176938102
919.7,1261.1414680948092
896.6,961.7405617548302
1538.7,679.3534430189502
11045.7,11501.783306009946
2346.4,2164.8011596348097
3764.5,3672.5158217658263
4714.9,4617.710400506587
7194.4,7235.308593161544
504.2,544.6310650301984
3091.8,3091.456632744006
423.7,1539.5428284449827
6625.3,6354.261879166437
2095.8,2416.60748528514
2244.3,2248.2697262368256
1372.5,1858.2293535734298
9703.9,10334.968782350183
7976.9,7773.6038999993125
1990.7,2798.160291329954
2471.8,2334.4547562451717
1004.4,1265.0025957051785
8158.9,8612.448567010399
11280.9,10786.463644503203
1346.1,1111.446492967134
8768.7,8210.615624080465
8899.1,7922.8909485326385
1824.4,1748.6475373410012
3735.5,3691.657187300787
10569.4,10719.592083794758
6966.9,7540.992010991171
4250.3,3929.2575283766582
1973.2,1909.854083327993
660.7,467.23382570196736
334.4,401.24367958632683
2238.5,2315.9156055513395
3921.8,4006.4032709046387
3440.9,3421.6131219525796
408.9,544.8671334443225
6489.3,5672.0233383621035
3141.4,3075.036673651086
1104.5,1175.2694234108585
10259.4,9489.832382337796
2515.9,2254.747183857786
5716.3,6004.020786843053
3630.0,3643.3508773662707
7686.5,7038.118295675313
11526.9,11742.725829491299
1977.0,2410.607236153135
2273.1,2244.520887640547
582.8,891.6013586891077
911.0,1111.491354672211
820.5,1307.5256396207933
1370.6,1487.4895943398096
1246.0,1564.1658339163369
18143.1,17900.575348187376
8984.1,9095.244662603445
1863.8,2276.7941748778776
7772.3,8113.576784231229
3785.7,2628.048130906109
10947.1,10693.470488786546
3584.5,3630.283407288729
1607.9,1842.4956084925889
3199.7,3182.2876288419448
3058.7,3436.2879136461506
3690.3,3473.6757340246786
6255.2,7712.2742849281
2420.7,2366.5023203913097
4291.4,4425.918134751462
1032.0,1163.0447503988635
1177.9,895.962610997989
1429.4,1315.2209022705592
7959.0,7333.296510088747
4652.4,4328.185993243282
1169.2,1305.8023315533446
1887.2,2096.251965798563
9363.2,8608.96194130787
2209.6,2947.1277389200714
11643.9,10812.21770160601
3998.8,4048.643971110834
2869.4,2942.8167560826496
3448.5,2862.2073097313496
4649.6,4820.511317922466
9464.7,10404.613078904304
2916.3,2704.135515167154
1361.2,1473.0332872463714
1103.2,1317.2413652768246
2907.3,2899.789342309765
12229.9,11026.031758993204
415.4,449.41289602966754
10917.8,10486.281581930869
3757.3,3680.465738944049
2348.4,2270.7858159893167
918.4,1388.9771703793176
10784.1,11042.093514962495
1999.7,2423.7196609512557
1688.4,1758.6628486545033
7344.0,6919.7899442505095
3717.2,3693.232074561727
3348.5,3377.500329557757
3861.5,3657.243033909772
7388.4,7518.626873432042
7667.4,8448.09037471891
3619.1,3533.988899408383
8177.2,8053.31546169807
8153.1,8079.440405590774
2258.6,2600.297989245426
10816.9,9561.246263644944
10645.6,9867.896011314175
6361.3,7828.405386126042
1180.5,1128.175385799239
2316.2,1948.5792550464485
1515.8,1658.9302491553335
6519.9,7858.785135480628
7487.8,7618.16077272509
1553.0,1688.5354929421537
11647.8,11524.890919543768
1221.5,1017.5461626764245
8122.3,7789.881991587254
1926.6,1904.8939541559757
3724.8,4011.1730166117286
4131.1,4206.99762331493
2321.9,2419.609409293831
12037.5,10966.563687834185
10177.5,9570.887878734293
2513.7,2295.255329539019
9008.0,9099.964690809627
1879.3,1844.8965576455903
7043.6,6640.615019976185
3923.1,3875.802286246757
3249.1,3330.287179379675
8308.4,8388.500064970134
742.4,381.84914466493683
1738.5,1255.5241700186107
3579.0,3667.2649474656882
3780.9,3636.001687147489
4544.5,4421.994497034955
1478.5,1616.523459021826
3614.8,3638.730648416278
4145.1,3561.545659381818
10287.6,10318.477973662893
1403.1,1216.6325020129461
2440.8,2291.455341334813
2983.8,3079.0322469174953
11494.5,11458.169607250218
3468.4,3554.399702612145
1424.1,1612.8166035456907
3697.3,3612.7365523301214
2167.1,2850.3775434210274
1596.6,1773.1895029092648
3078.6,2910.1569946533727
3169.0,3205.4899368665738
4788.7,4666.375054723665
11580.2,11969.329149282532
11109.9,10525.005386620085
1596.6,1578.3535420611242
10489.4,10576.889708825236
3669.0,3724.7827693156523
6796.5,6438.233265948273
4652.5,4175.0525978468595
1287.6,1320.6565158142785
1980.6,2048.3735803297113
3358.3,4851.197606380079
3605.7,3476.8911984251554
7434.8,7245.8854460329985
6082.1,6168.616898290778
2653.1,2864.3585174765412
6853.9,6986.989111684577
3205.7,4511.358486973779
2241.1,2221.3485882451732
6912.9,6150.22684017967
2758.2,2644.045633142292
3637.3,3390.8782465567438
3502.8,3453.9901165086867
8760.3,7837.759264529779
2429.3,2476.0344772232147
8253.7,8112.09652562663
4625.2,4138.359616148426
1568.2,1575.808717905291
10565.7,10680.723224339448
1659.6,3147.4387074073948
9495.6,9734.267181689816
3445.9,3635.3302183821306
1765.1,2243.17442136739
2830.0,3270.758201334227
8233.4,8567.969618100638
6063.6,6404.423329462321
8252.3,8258.108339709632
11107.9,11059.514119517926
1383.7,1514.1666332868717
9852.8,10042.740541009314
9810.0,9044.679713888961
6381.6,6453.381665794785
1928.2,2120.765330602482
2403.7,3123.204645817348
7728.7,7053.732146533346
1449.4,1763.3561436714754
9778.5,9509.685398907977
1671.3,1959.0961848967218
7052.8,6942.126721863717
765.0,901.9703478146421
2249.6,2401.80545699347
10487.4,11592.286587700708
2166.7,2079.7293353930963
3994.6,3638.3966541932405
8930.3,8514.298980931106
5678.8,5908.54120793388
9984.6,10395.097326715544
10313.9,10491.32355047983
3122.9,2967.0877965542695
10514.4,10203.604100856284
11309.1,10615.36873704829
2469.2,2190.134929938309
2647.0,2615.060102133577
6392.1,6496.291031381488
503.7,628.5887285625522
814.5,840.1538518519174
7772.0,7511.967951748951
2355.6,2222.683746336852
3147.0,2995.2173279012295
8703.6,8597.842065582177
8644.6,9264.42192122427
5459.4,5035.648679396569
1010.0,993.5421225279078
10646.2,10792.713158640976
9663.3,9750.646958394262
4202.3,3714.5936076074813
3056.8,2888.6724645616578
3474.3,3035.52428419627
7844.2,7575.047982220445
649.9,626.26739357308
3498.4,3772.3389966762134
3671.8,3136.4702017616673
9832.4,9730.49690746466
1623.2,1907.2102236570008
9961.7,10240.815325383383
2765.5,2852.258594504334
6131.1,6264.13154672368
10688.9,11454.731020171103
1951.0,2141.325047760847
2653.1,2528.598905346096
4057.6,4235.911590613856
2917.4,3059.3696785601514
3733.6,3644.4323621598687
675.0,753.5002805099739
7510.0,6946.408392122112
7427.5,8084.810006645474
353.7,780.8156592964624
9128.2,8971.765035258688
1260.6,1302.8876536800035
11333.3,10901.732924686186
1930.8,2268.420312972945
7863.6,8259.25864842455
3408.5,3559.114793300405
1974.2,1920.953605835277
10236.1,10422.383663147246
2817.3,2556.5151217430066
5666.9,5651.693497052265
1250.4,1315.8534316795503
918.0,748.1608008649582
1734.8,1405.3844960278457
3992.9,3922.0528590019912
10530.1,10042.185490165628
3492.0,3676.0301573280103
3964.6,3699.8326053698056
4033.2,4083.971545977367
554.3,1016.1541276481094
3544.5,3525.2746023111486
2092.2,2597.256825655242
3789.3,3727.6850120665713
10737.2,10932.39470614632
3840.9,3599.6499063043248
3122.0,3504.389072533895
3292.0,3589.9564402196793
652.8,540.0940692779859
7227.9,7951.127512539528
3849.7,3705.2370085864914
2810.6,2884.081846374038
758.7,1250.3308652922296
3962.6,7087.424799940907
1247.0,1172.8261316056978
3659.9,3415.558710394582
3956.1,3672.436892552194
2322.6,1969.7412508988145
8847.2,9432.375700701663
549.7,926.4978540266984
3524.1,3755.4763640873225
3133.5,2562.8170838281603
11772.7,11841.422173388937
2097.2,2141.8316301123214
4982.5,4286.818241195893
3100.7,2944.7413732228542
4690.1,4918.205743517168
11367.4,11284.519100064523
2185.5,2210.361483258088
1642.7,1596.2173272066957
1785.7,1928.7315522445224
3873.3,3726.187664920066
10754.8,11204.023126147042
2818.2,2673.077934533134
1148.9,1226.2267504776337
1026.1,1054.0611332270582
3777.0,3218.2128355391997
2951.4,2491.679609688532
3549.9,3674.7598813744353
944.0,989.3158290344381
895.4,803.4439267038633
631.2,943.8990266718556
3688.8,2961.706863622947
1504.4,2170.3282525575833
1198.5,1387.1146926847086
3220.2,3666.2223630747267
1258.2,1338.2299543335776
877.0,741.2613852877366
5418.0,5340.315175835023
940.6,1066.0344095419005
8790.6,8914.82251053399
4609.3,5341.464685469324
3209.9,3421.9533057043536
4039.1,4271.237453599077
12701.9,11646.633623130643
2635.4,2933.73310526115
4626.2,4726.9859463139965
1694.7,1678.1024334658669
2835.8,2928.6885550610696
1320.3,1835.2622661909063
7050.0,8132.91327994846
8790.7,8895.126074929512
4841.8,4408.1154063407685
1157.8,1127.988946735024
11283.7,11177.19878369255
7401.0,8267.626006794491
2350.8,2418.2970995451415
3241.7,3478.150722939821
3581.6,3481.2206592006933
10273.1,9975.910063501966
3601.9,3654.393057252144
4142.1,4038.1105502822993
7852.0,8706.805819917698
3714.3,3585.6652740255904
3166.7,3190.7000967180447
3654.2,3556.275602737014
2328.5,2205.2843396539192
4178.1,4445.418471540232
3635.1,3721.025662274051
1395.8,1517.1562372281423
1846.2,2016.3620893324933
6816.6,6927.477206230362
3369.2,3565.8068455594566
3320.7,3175.934871272484
2242.1,2141.5190200276647
682.2,786.7677531944664
2561.8,1949.6462361174654
3446.9,4671.955554236449
2992.4,2943.2948542801405
10167.1,11288.205875724228
2205.8,2226.911219459793
4169.9,3826.4463224804585
164.9,-255.64708881376646
1384.9,1601.3839552284717
3820.5,3616.9153984253735
6793.1,6968.18771688398
7023.0,7251.455084968964
2202.2,2025.694126333934
6169.5,6107.186900979514
2826.0,2413.5317286560985
3071.5,3531.2670582200026
10136.2,10459.533576854441
3476.2,3252.6138685179267
1750.2,1520.8327572732614
2392.4,1978.9479620272268
2324.4,2536.1455967158345
943.7,976.3133334376125
863.9,1030.6717248832083
829.1,769.1537883522778
1465.0,1829.0960456318662
1299.5,1294.7639553054123
2924.3,2689.144098862258
1455.5,1418.9481102887748
2804.8,3264.6060170544315
9887.2,9012.4000985455
10448.4,10224.233673700039
3500.3,3734.4717567470598
4416.2,4493.237094584134
3370.1,3081.632464229313
816.7,1039.8453252717827
2360.9,2296.4177763693824
10232.5,9993.592258347047
1948.1,2205.9084916394877
9832.1,10210.399376983778
10533.6,10837.241889721068
1524.0,1560.9447824497274
2228.2,2275.9811890131186
1140.3,892.9886929636141
3930.5,3167.682758868972
1547.6,1972.7937556682828
689.8,699.4397255604072
2375.6,2346.6532303759686
10282.7,10486.26925851765
9383.6,9702.772890363873
3849.2,3623.9646084903598
3742.5,3607.4761528042236
668.1,752.7408037292807
294.6,145.06534681364792
8006.1,7792.150428026909
3108.3,2875.8606934325744
18098.9,18118.76365454695
1565.7,1661.067263391984
2919.1,2338.5598196811716
1391.8,1331.1328357944167
10210.5,10589.51621442177
3476.0,2707.6401927785428
8164.2,8047.78810162379
1287.9,1124.1977972363911
4773.1,4939.681143363205
2208.0,2336.6013176906945
2160.1,2360.1820572400557
1030.2,1031.6213041015817
9621.2,9643.363937782584
1070.1,1122.8402608416309
684.4,692.4500426205359
9997.5,10147.939363631647
2751.0,2539.502137699523
5023.2,4752.730530752142
2056.6,2447.4082519178683
2021.6,2598.2029906609405
10736.9,11395.837572192215
4374.1,4093.678376837832
15355.7,15690.112070963305
860.1,994.2911805918575
7916.0,7911.751236900958
8975.1,8938.819586282067
2038.9,2145.3764804272305
3632.7,3430.3541692118542
490.5,430.7380095083736
409.8,703.5108382238413
1631.6,1448.2128898798928
648.3,772.8487391874896
3984.6,3133.6635088727726
2161.6,1811.400745756082
2380.3,2318.6098766744926
1082.9,1700.6675998252558
7204.0,7983.327644853527
8787.7,9564.387124351395
3184.4,2901.9163234229727
11274.6,11463.609469018173
2311.0,2169.44878919278
2672.2,3007.0560244830067
1060.1,1097.521953094265
2002.4,2215.611502365102
7120.1,7110.432907467441
12374.4,12013.885538175347
3134.5,3829.557473188217
1599.7,1606.403541004469
3246.4,3289.315201061496
3475.6,3069.0006732106067
585.9,513.5235501063598
2273.9,2426.368556597745
2213.0,2166.2937802506585
1845.4,2097.5232097762146
3678.6,3609.3994172782204
3655.9,3734.4284968589873
